1000043349431209987	[{'likes': '0', 'tid': '1000043349431209987', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1000032669273600000', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1000043349431209987', '1000032669273600000']
997641322730311680	[{'likes': '0', 'tid': '997641322730311680', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '5014', 'tid': '997540086035238912', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997641322730311680', '997540086035238912']
1005978135689482240	[{'likes': '0', 'tid': '1005978135689482240', 'lang': 'und', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '0', 'tid': '1005975819938877441', 'lang': 'und', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '271', 'tid': '1002764591888240640', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['1005978135689482240', '1005975819938877441', '1002764591888240640']
1000359672065478656	[{'likes': '0', 'tid': '1000359672065478656', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '17202', 'tid': '997933017443291136', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1000359672065478656', '997933017443291136']
997510402333278208	[{'likes': '0', 'tid': '997510402333278208', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997510402333278208', '997110277547220993']
1006289794362630149	[{'likes': '0', 'tid': '1006289794362630149', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '10660', 'tid': '1006278364708077569', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1006289794362630149', '1006278364708077569']
1007383537031446529	[{'likes': '0', 'tid': '1007383537031446529', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}, {'eco': 'BLM'}, {'likes': '0', 'name': 'Milton', 'country_code': 'US', 'created_at': '', 'eco': 'BLM', 'coordinates': '', 'tid': '1007375919537905664', 'lang': 'en', 'country': 'United States', 'full_name': 'Milton, MA', 'text': ''}]	1	['RETWEETS']	['1007383537031446529', '1007375919537905664']
1002011251076026368	[{'likes': '0', 'tid': '1002011251076026368', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1002006226190897152', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1002011251076026368', '1002006226190897152']
1005214047611088898	[{'likes': '0', 'tid': '1005214047611088898', 'lang': 'ja', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '4436', 'tid': '1005031042951012353', 'lang': 'ja', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1005214047611088898', '1005031042951012353']
994600717670408192	[{'likes': '0', 'tid': '994600717670408192', 'lang': 'en', 'eco': 'CCH', 'text': '', 'created_at': ''}, {'eco': 'CCH'}, {'likes': '0', 'tid': '994600197673115649', 'lang': 'en', 'eco': 'CCH', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['994600717670408192', '994600197673115649']
